122.5,0.22284,1.1213
122.51,0.22153,1.1223
122.52,0.22186,1.1216
122.53,0.22578,1.1207
122.54,0.22349,1.1216
122.55,0.22382,1.1197
122.56,0.22546,1.1216
122.57,0.22676,1.123
122.58,0.22317,1.1226
122.59,0.22317,1.1256
122.6,0.22284,1.1246
122.61,0.22513,1.1259
122.62,0.22349,1.1236
122.63,0.22219,1.122
122.64,0.2212,1.1226
122.65,0.22317,1.12
122.66,0.22382,1.1203
122.67,0.22349,1.1207
122.68,0.22415,1.1203
122.69,0.22546,1.123
122.7,0.22611,1.1233
122.71,0.22349,1.1239
122.72,0.22349,1.1252
122.73,0.22513,1.1239
122.74,0.22546,1.1266
122.75,0.22284,1.1246
122.76,0.22382,1.1246
122.77,0.22513,1.1226
122.78,0.22546,1.12
122.79,0.22153,1.1213
122.8,0.22153,1.12
122.81,0.22349,1.1226
122.82,0.22644,1.1236
122.83,0.22317,1.1239
122.84,0.22513,1.1266
122.85,0.22611,1.1259
122.86,0.22742,1.1262
122.87,0.22415,1.1259
122.88,0.2248,1.1249
122.89,0.22546,1.1256
122.9,0.22775,1.1216
122.91,0.22382,1.1223
122.92,0.22415,1.1223
122.93,0.22448,1.1216
122.94,0.22644,1.1239
122.95,0.22284,1.1243
122.96,0.22382,1.1252
122.97,0.22415,1.1259
122.98,0.22644,1.1252
122.99,0.22349,1.1272
123,0.22317,1.1252
123.01,0.22448,1.1272
123.02,0.22644,1.1266
123.03,0.22415,1.1252
123.04,0.22349,1.1266
123.05,0.22546,1.1249
123.06,0.22644,1.123
123.07,0.22349,1.1226
123.08,0.22317,1.1213
123.09,0.22513,1.1226
123.1,0.22448,1.123
123.11,0.22349,1.1259
123.12,0.22415,1.1259
123.13,0.22676,1.1275
123.14,0.22382,1.1285
123.15,0.22415,1.1282
123.16,0.22513,1.1269
123.17,0.22709,1.1243
123.18,0.22317,1.1236
123.19,0.22349,1.1239
123.2,0.22578,1.1233
123.21,0.2248,1.1252
123.22,0.22611,1.1252
123.23,0.22546,1.1256
123.24,0.2284,1.1266
123.25,0.2248,1.1262
123.26,0.22578,1.1285
123.27,0.22676,1.1288
123.28,0.22709,1.1282
123.29,0.22546,1.1288
123.3,0.22611,1.1259
123.31,0.22775,1.1259
123.32,0.22546,1.1249
123.33,0.22546,1.1239
123.34,0.22775,1.1259
123.35,0.22742,1.1243
123.36,0.22448,1.1282
123.37,0.22448,1.1285
123.38,0.22578,1.1282
123.39,0.22349,1.1288
123.4,0.22349,1.1256
123.41,0.22382,1.1262
123.42,0.22611,1.1256
123.43,0.22415,1.1259
123.44,0.22349,1.1275
123.45,0.22578,1.1266
123.46,0.22448,1.1275
123.47,0.22611,1.1275
123.48,0.22676,1.1269
123.49,0.22709,1.1279
123.5,0.22611,1.1266
123.51,0.22644,1.1279
123.52,0.22873,1.1282
123.53,0.2248,1.1282
123.54,0.22382,1.1305
123.55,0.22709,1.1279
123.56,0.22251,1.1288
123.57,0.22349,1.1279
123.58,0.22742,1.1262
123.59,0.22448,1.1272
123.6,0.22349,1.1272
123.61,0.22644,1.1282
123.62,0.22382,1.1302
123.63,0.22578,1.1302
123.64,0.2284,1.1305
123.65,0.22546,1.1292
123.66,0.22513,1.1298
123.67,0.2284,1.1285
123.68,0.22578,1.1279
123.69,0.22578,1.1295
123.7,0.22644,1.1285
123.71,0.22415,1.1292
123.72,0.22349,1.1292
123.73,0.22775,1.1295
123.74,0.22382,1.1308
123.75,0.2248,1.1298
123.76,0.22775,1.1311
123.77,0.22578,1.1311
123.78,0.22644,1.1305
123.79,0.22546,1.1302
123.8,0.22578,1.1282
123.81,0.22709,1.1272
123.82,0.22611,1.1256
123.83,0.22644,1.1269
123.84,0.23004,1.1288
123.85,0.22644,1.1292
123.86,0.22709,1.1305
123.87,0.22807,1.1328
123.88,0.22676,1.1315
123.89,0.22807,1.1315
123.9,0.22546,1.1295
123.91,0.22644,1.1292
123.92,0.22971,1.1295
123.93,0.22578,1.1285
123.94,0.22807,1.1288
123.95,0.22644,1.1285
123.96,0.22578,1.1308
123.97,0.22873,1.1311
123.98,0.22644,1.1295
123.99,0.22775,1.1298
124,0.22546,1.1288
124.01,0.22546,1.1295
124.02,0.22775,1.1305
124.03,0.22513,1.1295
124.04,0.22676,1.1308
124.05,0.22546,1.1308
124.06,0.22546,1.1318
124.07,0.22873,1.1315
124.08,0.22578,1.1311
124.09,0.22742,1.1324
124.1,0.22546,1.1305
124.11,0.22578,1.1311
124.12,0.22905,1.1305
124.13,0.22644,1.1282
124.14,0.22775,1.1298
124.15,0.22644,1.1288
124.16,0.22676,1.1311
124.17,0.23069,1.1324
124.18,0.22807,1.1305
124.19,0.22905,1.1324
124.2,0.22775,1.1311
124.21,0.22775,1.1315
124.22,0.22905,1.1318
124.23,0.22807,1.1298
124.24,0.22873,1.1315
124.25,0.22709,1.1305
124.26,0.2284,1.1298
124.27,0.2284,1.1311
124.28,0.22611,1.1324
124.29,0.22807,1.1351
124.3,0.22611,1.1338
124.31,0.22709,1.1338
124.32,0.22644,1.1338
124.33,0.22448,1.1324
124.34,0.22775,1.1311
124.35,0.22448,1.1295
124.36,0.2284,1.1302
124.37,0.22709,1.1308
124.38,0.22709,1.1298
124.39,0.23069,1.1324
124.4,0.22742,1.1318
124.41,0.22807,1.1311
124.42,0.22611,1.1324
124.43,0.22546,1.1311
124.44,0.22644,1.1324
124.45,0.22611,1.1315
124.46,0.22971,1.1331
124.47,0.22807,1.1344
124.48,0.22807,1.1334
124.49,0.22676,1.1344
124.5,0.22676,1.1311
124.51,0.22709,1.1315
124.52,0.22709,1.1324
124.53,0.23036,1.1311
124.54,0.22709,1.1334
124.55,0.22709,1.1324
124.56,0.22971,1.1321
124.57,0.22546,1.1328
124.58,0.22775,1.1315
124.59,0.22775,1.1338
124.6,0.22938,1.1318
124.61,0.22709,1.1324
124.62,0.22546,1.1338
124.63,0.22971,1.1324
124.64,0.22807,1.1344
124.65,0.22971,1.1338
124.66,0.22644,1.1341
124.67,0.22578,1.1331
124.68,0.22775,1.1328
124.69,0.22807,1.1341
124.7,0.23102,1.1318
124.71,0.22676,1.1315
124.72,0.22709,1.1324
124.73,0.22807,1.1305
124.74,0.22905,1.1331
124.75,0.22742,1.1324
124.76,0.22578,1.1341
124.77,0.23069,1.1354
124.78,0.2284,1.1338
124.79,0.22775,1.1357
124.8,0.22513,1.1331
124.81,0.22807,1.1331
124.82,0.23004,1.1324
124.83,0.22676,1.1331
124.84,0.22775,1.1351
124.85,0.22709,1.1338
124.86,0.23004,1.1351
124.87,0.22676,1.136
124.88,0.22513,1.1344
124.89,0.23167,1.1354
124.9,0.22905,1.1357
124.91,0.22807,1.1357
124.92,0.22513,1.1367
124.93,0.23036,1.1357
124.94,0.2284,1.1377
124.95,0.22611,1.137
124.96,0.22971,1.1364
124.97,0.22971,1.136
124.98,0.2284,1.1338
124.99,0.22644,1.1334
125,0.22775,1.1305
125.01,0.23069,1.1308
125.02,0.22709,1.1324
125.03,0.22905,1.1331
125.04,0.22873,1.1377
125.05,0.22873,1.1383
125.06,0.22611,1.1413
125.07,0.22775,1.1423
125.08,0.23134,1.1387
125.09,0.22775,1.1387
125.1,0.22873,1.1351
125.11,0.2284,1.1341
125.12,0.22905,1.1338
125.13,0.23069,1.1318
125.14,0.22775,1.1344
125.15,0.23036,1.1344
125.16,0.22775,1.137
125.17,0.22709,1.139
125.18,0.23036,1.1393
125.19,0.23004,1.14
125.2,0.2284,1.139
125.21,0.22611,1.1383
125.22,0.22971,1.137
125.23,0.22938,1.1347
125.24,0.22742,1.1367
125.25,0.22971,1.1357
125.26,0.22873,1.1351
125.27,0.22905,1.136
125.28,0.22676,1.1344
125.29,0.22873,1.1367
125.3,0.23134,1.136
125.31,0.22676,1.1364
125.32,0.22971,1.137
125.33,0.22873,1.136
125.34,0.22775,1.1387
125.35,0.23102,1.1373
125.36,0.23004,1.139
125.37,0.23036,1.1403
125.38,0.22742,1.1377
125.39,0.22905,1.1393
125.4,0.23233,1.1364
125.41,0.2284,1.136
125.42,0.2284,1.1351
125.43,0.22873,1.1341
125.44,0.22905,1.137
125.45,0.22807,1.1364
125.46,0.22873,1.1367
125.47,0.23265,1.1393
125.48,0.22873,1.138
125.49,0.22905,1.1409
125.5,0.23004,1.14
125.51,0.22971,1.1409
125.52,0.22807,1.14
125.53,0.2284,1.1367
125.54,0.23363,1.1357
125.55,0.22938,1.1347
125.56,0.22905,1.1344
125.57,0.2284,1.1357
125.58,0.23069,1.1347
125.59,0.2284,1.138
125.6,0.22676,1.1377
125.61,0.23134,1.1393
125.62,0.22971,1.1416
125.63,0.23233,1.1423
125.64,0.2284,1.1429
125.65,0.23069,1.1409
125.66,0.22905,1.1396
125.67,0.22905,1.139
125.68,0.22873,1.1364
125.69,0.23134,1.136
125.7,0.22873,1.137
125.71,0.22611,1.137
125.72,0.23036,1.1396
125.73,0.22971,1.1403
125.74,0.23134,1.1426
125.75,0.22742,1.1439
125.76,0.23298,1.1423
125.77,0.23036,1.1416
125.78,0.23167,1.1396
125.79,0.2284,1.1396
125.8,0.232,1.1377
125.81,0.23102,1.1377
125.82,0.23036,1.138
125.83,0.22775,1.1373
125.84,0.23102,1.138
125.85,0.23036,1.1377
125.86,0.23036,1.139
125.87,0.22775,1.1413
125.88,0.23102,1.1409
125.89,0.23102,1.1436
125.9,0.23102,1.1436
125.91,0.22676,1.1432
125.92,0.23233,1.1423
125.93,0.23004,1.14
125.94,0.23069,1.1396
125.95,0.2284,1.1377
125.96,0.232,1.1377
125.97,0.23036,1.1383
125.98,0.23069,1.1377
125.99,0.22807,1.1403
126,0.23265,1.1396
126.01,0.23036,1.1409
126.02,0.23102,1.1436
126.03,0.22807,1.1442
126.04,0.23265,1.1468
126.05,0.23036,1.1452
126.06,0.23036,1.1439
126.07,0.22873,1.1429
126.08,0.23233,1.1403
126.09,0.22905,1.14
