3.8,0.3733,-2.7817
3.801,0.37395,-2.7817
3.802,0.37166,-2.782
3.803,0.3733,-2.7817
3.804,0.37166,-2.7814
3.805,0.37035,-2.781
3.806,0.36774,-2.781
3.807,0.36872,-2.7801
3.808,0.36904,-2.7801
3.809,0.37068,-2.7797
3.81,0.37297,-2.7784
3.811,0.3733,-2.7784
3.812,0.37526,-2.7781
3.813,0.37493,-2.7774
3.814,0.37428,-2.7781
3.815,0.3746,-2.7774
3.816,0.37362,-2.7774
3.817,0.37591,-2.7778
3.818,0.37362,-2.7781
3.819,0.37166,-2.7784
3.82,0.37002,-2.7771
3.821,0.36904,-2.7768
3.822,0.37035,-2.7768
3.823,0.37166,-2.7768
3.824,0.3746,-2.7761
3.825,0.3733,-2.7758
3.826,0.37624,-2.7758
3.827,0.37493,-2.7745
3.828,0.37624,-2.7745
3.829,0.37526,-2.7745
3.83,0.37591,-2.7748
3.831,0.37755,-2.7748
3.832,0.37526,-2.7738
3.833,0.37428,-2.7742
3.834,0.37166,-2.7735
3.835,0.3697,-2.7729
3.836,0.37199,-2.7732
3.837,0.37199,-2.7735
3.838,0.37689,-2.7725
3.839,0.37362,-2.7729
3.84,0.37559,-2.7722
3.841,0.37559,-2.7709
3.842,0.37689,-2.7709
3.843,0.37689,-2.7709
3.844,0.37689,-2.7696
3.845,0.38049,-2.7703
3.846,0.37689,-2.7696
3.847,0.37591,-2.7699
3.848,0.3733,-2.7699
3.849,0.37297,-2.7689
3.85,0.37199,-2.7693
3.851,0.37362,-2.7683
3.852,0.37722,-2.7689
3.853,0.37624,-2.7686
3.854,0.37493,-2.7686
3.855,0.37689,-2.7686
3.856,0.37787,-2.7683
3.857,0.37853,-2.7683
3.858,0.3782,-2.768
3.859,0.3818,-2.7676
3.86,0.37951,-2.768
3.861,0.37722,-2.767
3.862,0.3746,-2.7673
3.863,0.37526,-2.768
3.864,0.37297,-2.7689
3.865,0.37526,-2.7686
3.866,0.37787,-2.7686
3.867,0.37755,-2.7693
3.868,0.37559,-2.7699
3.869,0.37787,-2.7696
3.87,0.37918,-2.7703
3.871,0.37984,-2.7709
3.872,0.38115,-2.7709
3.873,0.38344,-2.7716
3.874,0.38115,-2.7716
3.875,0.37853,-2.7716
3.876,0.37755,-2.7706
3.877,0.37591,-2.7709
3.878,0.37493,-2.7709
3.879,0.37591,-2.7712
3.88,0.3782,-2.7719
3.881,0.37787,-2.7732
3.882,0.37722,-2.7725
3.883,0.37853,-2.7735
3.884,0.38016,-2.7745
3.885,0.38016,-2.7755
3.886,0.38344,-2.7742
3.887,0.38311,-2.7755
3.888,0.38278,-2.7755
3.889,0.37984,-2.7761
3.89,0.37918,-2.7761
