4.5,0.77364,-2.523
4.501,0.7671,-2.5223
4.502,0.76481,-2.522
4.503,0.772,-2.5223
4.504,0.77822,-2.5223
4.505,0.77822,-2.5213
4.506,0.77037,-2.522
4.507,0.76546,-2.5217
4.508,0.76939,-2.5223
4.509,0.77593,-2.5223
4.51,0.77756,-2.5217
4.511,0.77397,-2.5213
4.512,0.76873,-2.5223
4.513,0.76742,-2.5227
4.514,0.77266,-2.522
4.515,0.77953,-2.5213
4.516,0.7756,-2.5223
4.517,0.77397,-2.52
4.518,0.76742,-2.5207
4.519,0.76971,-2.5204
4.52,0.7756,-2.5197
4.521,0.7792,-2.52
4.522,0.77593,-2.5194
4.523,0.76873,-2.52
4.524,0.7671,-2.5197
4.525,0.77397,-2.5197
4.526,0.78247,-2.5204
4.527,0.77985,-2.5197
4.528,0.77135,-2.5197
4.529,0.76775,-2.5207
4.53,0.76971,-2.5204
4.531,0.77985,-2.5197
4.532,0.78051,-2.5197
4.533,0.77626,-2.5197
4.534,0.77037,-2.5191
4.535,0.76939,-2.5184
4.536,0.77658,-2.5181
4.537,0.78018,-2.5174
4.538,0.77953,-2.5174
4.539,0.77298,-2.5168
4.54,0.77037,-2.5168
4.541,0.77266,-2.5161
4.542,0.78116,-2.5168
4.543,0.78051,-2.5164
4.544,0.77855,-2.5168
4.545,0.77102,-2.5164
4.546,0.7707,-2.5164
4.547,0.77724,-2.5168
4.548,0.78312,-2.5164
4.549,0.77887,-2.5164
4.55,0.77233,-2.5151
4.551,0.76808,-2.5155
4.552,0.77626,-2.5151
4.553,0.78443,-2.5135
4.554,0.78247,-2.5132
4.555,0.77429,-2.5128
4.556,0.77004,-2.5128
4.557,0.77397,-2.5128
4.558,0.78214,-2.5125
4.559,0.78182,-2.5128
4.56,0.77822,-2.5132
4.561,0.77168,-2.5138
4.562,0.77397,-2.5138
4.563,0.7792,-2.5132
4.564,0.78247,-2.5145
4.565,0.78051,-2.5135
4.566,0.77658,-2.5132
4.567,0.77168,-2.5132
4.568,0.77593,-2.5125
4.569,0.78247,-2.5128
4.57,0.7828,-2.5128
4.571,0.77985,-2.5132
4.572,0.77331,-2.5128
4.573,0.77331,-2.5132
4.574,0.78018,-2.5132
4.575,0.78672,-2.5135
4.576,0.78247,-2.5138
4.577,0.77429,-2.5151
4.578,0.77135,-2.5145
4.579,0.77724,-2.5151
4.58,0.78509,-2.5164
4.581,0.78574,-2.5164
4.582,0.77855,-2.5158
4.583,0.77364,-2.5158
4.584,0.77593,-2.5171
4.585,0.78378,-2.5158
4.586,0.78541,-2.5164
4.587,0.7828,-2.5161
4.588,0.77527,-2.5161
4.589,0.77397,-2.5171
4.59,0.77985,-2.5181
4.591,0.78738,-2.5187
4.592,0.78411,-2.5191
4.593,0.78182,-2.5194
4.594,0.77593,-2.5204
4.595,0.7756,-2.521
4.596,0.78312,-2.521
4.597,0.78672,-2.5217
4.598,0.78247,-2.5223
4.599,0.77527,-2.523
4.6,0.77331,-2.523
4.601,0.78083,-2.5236
4.602,0.78967,-2.5233
4.603,0.7877,-2.5233
4.604,0.77789,-2.524
4.605,0.77429,-2.524
4.606,0.77724,-2.5253
4.607,0.78574,-2.5246
4.608,0.78738,-2.5262
4.609,0.78345,-2.5262
4.61,0.77724,-2.5276
4.611,0.77887,-2.5282
4.612,0.78378,-2.5289
4.613,0.7877,-2.5295
4.614,0.78607,-2.5295
4.615,0.78051,-2.5289
4.616,0.77593,-2.5292
4.617,0.77985,-2.5295
4.618,0.78738,-2.5292
4.619,0.78868,-2.5298
4.62,0.78509,-2.5295
4.621,0.77756,-2.5302
4.622,0.77724,-2.5298
4.623,0.78443,-2.5302
4.624,0.7913,-2.5305
4.625,0.78607,-2.5312
4.626,0.77887,-2.5312
4.627,0.7756,-2.5315
4.628,0.78214,-2.5318
4.629,0.78967,-2.5325
4.63,0.79065,-2.5331
4.631,0.78345,-2.5331
4.632,0.77822,-2.5328
4.633,0.78149,-2.5334
4.634,0.78836,-2.5325
4.635,0.78967,-2.5331
4.636,0.78541,-2.5318
4.637,0.77985,-2.5318
4.638,0.78018,-2.5315
4.639,0.78639,-2.5315
4.64,0.79097,-2.5302
4.641,0.78705,-2.5308
4.642,0.78411,-2.5298
4.643,0.77953,-2.5305
4.644,0.78247,-2.5298
4.645,0.78999,-2.5298
4.646,0.79163,-2.5298
4.647,0.78443,-2.5289
4.648,0.7792,-2.5285
4.649,0.78116,-2.5276
4.65,0.7877,-2.5279
4.651,0.79457,-2.5256
4.652,0.78836,-2.5246
4.653,0.78182,-2.524
4.654,0.77887,-2.5227
4.655,0.78868,-2.522
4.656,0.79294,-2.521
4.657,0.79065,-2.521
4.658,0.78411,-2.5204
4.659,0.77953,-2.5197
4.66,0.78541,-2.5197
4.661,0.79261,-2.5197
4.662,0.79228,-2.52
4.663,0.78639,-2.5191
4.664,0.78345,-2.5191
4.665,0.78345,-2.5181
4.666,0.79065,-2.5177
4.667,0.79326,-2.5168
4.668,0.78901,-2.5158
4.669,0.78378,-2.5151
4.67,0.78116,-2.5148
4.671,0.78934,-2.5141
4.672,0.79294,-2.5135
4.673,0.79359,-2.5135
4.674,0.78541,-2.5122
4.675,0.78018,-2.5125
4.676,0.78738,-2.5115
4.677,0.79424,-2.5125
4.678,0.79424,-2.5115
4.679,0.78509,-2.5119
4.68,0.78083,-2.5112
4.681,0.78411,-2.5115
4.682,0.79588,-2.5112
4.683,0.79588,-2.5115
4.684,0.78934,-2.5115
4.685,0.7828,-2.5112
4.686,0.78574,-2.5109
4.687,0.79097,-2.5112
4.688,0.79555,-2.5109
4.689,0.79294,-2.5115
4.69,0.78639,-2.5119
4.691,0.78312,-2.5119
4.692,0.78901,-2.5119
4.693,0.79424,-2.5132
4.694,0.7949,-2.5125
4.695,0.79065,-2.5141
4.696,0.78411,-2.5148
4.697,0.78541,-2.5151
4.698,0.79228,-2.5158
4.699,0.79719,-2.5168
4.7,0.79228,-2.5164
4.701,0.78443,-2.5177
4.702,0.78345,-2.5181
4.703,0.79032,-2.5184
4.704,0.79882,-2.5187
4.705,0.79555,-2.5191
4.706,0.78868,-2.5197
4.707,0.78378,-2.5204
4.708,0.79163,-2.521
4.709,0.79784,-2.521
4.71,0.79621,-2.522
4.711,0.79032,-2.5227
4.712,0.78443,-2.5246
4.713,0.78934,-2.5249
4.714,0.79588,-2.5249
4.715,0.79817,-2.5259
4.716,0.79163,-2.5266
4.717,0.78967,-2.5272
4.718,0.78836,-2.5272
4.719,0.7949,-2.5262
4.72,0.7985,-2.5272
4.721,0.79555,-2.5266
4.722,0.78836,-2.5272
4.723,0.78607,-2.5272
4.724,0.79228,-2.5285
4.725,0.79915,-2.5279
4.726,0.7985,-2.5285
4.727,0.78967,-2.5285
4.728,0.78509,-2.5295
4.729,0.79196,-2.5292
4.73,0.80013,-2.5302
4.731,0.79981,-2.5295
4.732,0.79065,-2.5292
4.733,0.78672,-2.5298
4.734,0.78868,-2.5295
4.735,0.79882,-2.5279
4.736,0.80079,-2.5279
4.737,0.79457,-2.5262
4.738,0.78738,-2.5269
4.739,0.7913,-2.5259
4.74,0.79653,-2.5259
4.741,0.80046,-2.5249
4.742,0.79653,-2.5249
4.743,0.79196,-2.5246
4.744,0.78868,-2.5246
4.745,0.7949,-2.5246
4.746,0.80144,-2.5236
4.747,0.79981,-2.523
4.748,0.79555,-2.5223
4.749,0.78836,-2.5217
4.75,0.79261,-2.5197
4.751,0.79948,-2.5191
4.752,0.80373,-2.5177
4.753,0.79621,-2.5158
4.754,0.78967,-2.5145
4.755,0.78901,-2.5125
4.756,0.79752,-2.5125
4.757,0.80275,-2.5115
